From	Entry	Reviewed
ENSG00000131668	Q9HBU1	reviewed
ENSG00000137185	O15535	reviewed
ENSG00000137185	A0A0B4J224	unreviewed
ENSG00000137185	E9PLJ4	unreviewed
ENSG00000137185	E9PQL7	unreviewed
ENSG00000137185	U3KQB2	unreviewed
ENSG00000137185	U3KQV4	unreviewed
ENSG00000117707	Q92786	reviewed
ENSG00000117707	C9JU29	unreviewed
ENSG00000117707	U3KPY6	unreviewed
ENSG00000105866	Q02446	reviewed
ENSG00000105866	A0A3B3IRW4	unreviewed
ENSG00000105866	C9JUS7	unreviewed
ENSG00000105866	F8WB93	unreviewed
ENSG00000182983	Q6ZS27	reviewed
ENSG00000182983	F8WE97	unreviewed
ENSG00000170631	P17020	reviewed
ENSG00000170631	E9PNT9	unreviewed
ENSG00000170631	E9PQV1	unreviewed
ENSG00000196268	Q6ZR52	reviewed
ENSG00000196268	M0QXT4	unreviewed
ENSG00000196268	M0QY95	unreviewed
ENSG00000196268	M0R1U0	unreviewed
ENSG00000117713	O14497	reviewed
ENSG00000117713	A0A1B0GTU5	unreviewed
ENSG00000117713	A0A1B0GVT5	unreviewed
ENSG00000117713	E9PQW6	unreviewed
ENSG00000117713	H0Y488	unreviewed
ENSG00000117713	H0YCU6	unreviewed
ENSG00000117713	H0YEW5	unreviewed
ENSG00000184937	P19544	reviewed
ENSG00000184937	A0A0A0MT54	unreviewed
ENSG00000184937	A0A1W2PQQ0	unreviewed
ENSG00000184937	A0A1W2PR07	unreviewed
ENSG00000184937	A0A494C0I9	unreviewed
ENSG00000184937	H0Y3F0	unreviewed
ENSG00000184937	H0Y7K5	unreviewed
ENSG00000184937	H0YED9	unreviewed
ENSG00000184937	J3KNN9	unreviewed
ENSG00000142700	Q96SC8	reviewed
ENSG00000187821	A6NFD8	reviewed
ENSG00000187821	A0A087WSW0	unreviewed
ENSG00000131061	Q9BYN7	reviewed
ENSG00000131061	A0A8V8TML2	unreviewed
ENSG00000131061	A0A8V8TNW4	unreviewed
ENSG00000131061	E9PN62	unreviewed
ENSG00000131061	E9PQQ0	unreviewed
ENSG00000081665	Q5JVG8	reviewed
ENSG00000081665	F5H490	unreviewed
ENSG00000081665	K7EIG2	unreviewed
ENSG00000081665	K7EIP5	unreviewed
ENSG00000081665	K7ENQ3	unreviewed
ENSG00000081665	K7ERD0	unreviewed
ENSG00000081665	K7ERD9	unreviewed
ENSG00000170260	Q9UDV6	reviewed
ENSG00000170260	F2Z3G9	unreviewed
ENSG00000170260	H7C589	unreviewed
ENSG00000170260	H7C5A9	unreviewed
ENSG00000170166	P09016	reviewed
ENSG00000159885	Q9UK12	reviewed
ENSG00000159885	K7EN43	unreviewed
ENSG00000179195	Q8N3J9	reviewed
ENSG00000136352	P43699	reviewed
ENSG00000136352	A0A7P0P5T6	unreviewed
ENSG00000114126	Q14188	reviewed
ENSG00000114126	C9J461	unreviewed
ENSG00000114126	C9J5D5	unreviewed
ENSG00000114126	C9J872	unreviewed
ENSG00000114126	C9J977	unreviewed
ENSG00000114126	C9JCY5	unreviewed
ENSG00000114126	C9JNB6	unreviewed
ENSG00000114126	C9JTZ9	unreviewed
ENSG00000114126	F8WAY9	unreviewed
ENSG00000114126	H7C5C2	unreviewed
ENSG00000114126	R4GN09	unreviewed
ENSG00000179388	Q06889	reviewed
ENSG00000179388	E5RIM5	unreviewed
ENSG00000181722	Q9HC78	reviewed
ENSG00000181722	A0A994J4D3	unreviewed
ENSG00000181722	C9JCX0	unreviewed
ENSG00000181722	C9JUH0	unreviewed
ENSG00000082641	Q14494	reviewed
ENSG00000082641	A0A0G2JLG9	unreviewed
ENSG00000082641	B4DYE1	unreviewed
ENSG00000082641	F5H1B7	unreviewed
ENSG00000082641	J3KRF3	unreviewed
ENSG00000082641	J3KSE0	unreviewed
ENSG00000082641	J3KSR3	unreviewed
ENSG00000082641	J3KTG6	unreviewed
ENSG00000082641	J3QKY3	unreviewed
ENSG00000082641	J3QLQ1	unreviewed
ENSG00000082641	J3QQH8	unreviewed
ENSG00000082641	J3QQQ1	unreviewed
ENSG00000082641	J3QQY8	unreviewed
ENSG00000082641	J3QR31	unreviewed
ENSG00000082641	J3QRG7	unreviewed
ENSG00000082641	J9JIE5	unreviewed
ENSG00000163666	Q9UBX0	reviewed
ENSG00000163666	C9J0A9	unreviewed
ENSG00000163666	J3KR67	unreviewed
ENSG00000170485	Q99743	reviewed
ENSG00000170485	H7BZA3	unreviewed
ENSG00000170485	H7BZY5	unreviewed
ENSG00000170485	H7C080	unreviewed
ENSG00000170485	H7C0J4	unreviewed
ENSG00000170485	H7C0Z2	unreviewed
ENSG00000137309	P17096	reviewed
ENSG00000137309	A0A669KAX1	unreviewed
ENSG00000137309	A0A994J434	unreviewed
ENSG00000137309	A0A994J705	unreviewed
ENSG00000198551	Q7L945	reviewed
ENSG00000198551	K7EJ27	unreviewed
ENSG00000198551	K7EKY8	unreviewed
ENSG00000198551	K7ELG4	unreviewed
ENSG00000075426	P15408	reviewed
ENSG00000075426	C9JCN8	unreviewed
ENSG00000123636	Q9UIF8	reviewed
ENSG00000123636	C9JCA6	unreviewed
ENSG00000123636	F6VJC3	unreviewed
ENSG00000123636	H7BXK5	unreviewed
ENSG00000123636	H7C092	unreviewed
ENSG00000123636	H7C1I6	unreviewed
ENSG00000171606	Q96GC6	reviewed
ENSG00000171606	A0A0A0MR47	unreviewed
ENSG00000171606	M0QXW4	unreviewed
ENSG00000171606	M0QY30	unreviewed
ENSG00000165684	Q5SXM2	reviewed
ENSG00000165684	A0A1B0GUB4	unreviewed
ENSG00000165684	A0A8I5QKS3	unreviewed
ENSG00000235608	Q15270	reviewed
ENSG00000184302	O95475	reviewed
ENSG00000176024	Q6PF04	reviewed
ENSG00000176024	A0A1B0GUH8	unreviewed
ENSG00000176024	M0QX19	unreviewed
ENSG00000176024	M0R2C1	unreviewed
ENSG00000175325	O75360	reviewed
ENSG00000198554	O75717	reviewed
ENSG00000198554	C9JYB3	unreviewed
ENSG00000198554	H3BSQ1	unreviewed
ENSG00000118689	O43524	reviewed
ENSG00000116604	Q14814	reviewed
ENSG00000116604	A0A0G2JLL8	unreviewed
ENSG00000116604	Q05BX2	unreviewed
ENSG00000125850	Q9BRP0	reviewed
ENSG00000273706	P48742	reviewed
ENSG00000273706	A0A087WY40	unreviewed
ENSG00000167967	Q66K89	reviewed
ENSG00000167967	H3BN24	unreviewed
ENSG00000167967	H3BQZ4	unreviewed
ENSG00000167967	H3BSL4	unreviewed
ENSG00000167967	H3BUJ7	unreviewed
ENSG00000196214	Q5HY98	reviewed
ENSG00000196214	A0A0B4J2B2	unreviewed
ENSG00000196214	G3XAE0	unreviewed
ENSG00000196214	M0QXI4	unreviewed
ENSG00000196214	M0R139	unreviewed
ENSG00000196214	M0R1P9	unreviewed
ENSG00000196214	M0R2P3	unreviewed
ENSG00000196214	M0R2R1	unreviewed
ENSG00000124766	Q06945	reviewed
ENSG00000118217	P18850	reviewed
ENSG00000118217	A0A7P0T8R5	unreviewed
ENSG00000118217	A0A7P0T8Y1	unreviewed
ENSG00000118217	A0A7P0T992	unreviewed
ENSG00000118217	A0A7P0T9H5	unreviewed
ENSG00000118217	A0A7P0T9V3	unreviewed
ENSG00000118217	A0A7P0TAB8	unreviewed
ENSG00000118217	A0A7P0TAD1	unreviewed
ENSG00000118217	A0A7P0TAF2	unreviewed
ENSG00000118217	A0A7P0TAH1	unreviewed
ENSG00000118217	A0A7P0TAI7	unreviewed
ENSG00000118217	A0A7P0TB89	unreviewed
ENSG00000118217	A0A7P0Z421	unreviewed
ENSG00000118217	A0A7P0Z4I7	unreviewed
ENSG00000198521	P17038	reviewed
ENSG00000198521	A0A087WSW2	unreviewed
ENSG00000198521	M0QXI2	unreviewed
ENSG00000198521	M0QYJ6	unreviewed
ENSG00000198521	M0R0T7	unreviewed
ENSG00000198521	M0R3D5	unreviewed
ENSG00000177508	P78415	reviewed
ENSG00000177508	J3QR11	unreviewed
ENSG00000283039	A0A0U1RQI7	reviewed
ENSG00000170608	P55318	reviewed
ENSG00000170608	M0QZW5	unreviewed
ENSG00000108924	Q16534	reviewed
ENSG00000108924	I3L386	unreviewed
ENSG00000108924	I3L4R4	unreviewed
ENSG00000197363	Q6ZMY9	reviewed
ENSG00000197363	E9PIL1	unreviewed
ENSG00000197363	G3V191	unreviewed
ENSG00000197363	H0YCN3	unreviewed
ENSG00000214029	A8MT65	reviewed
ENSG00000214029	A0A494C1V2	unreviewed
ENSG00000187187	Q86UE3	reviewed
ENSG00000187187	A0A494C1I4	unreviewed
ENSG00000187187	M0QXH5	unreviewed
ENSG00000187187	M0QXR6	unreviewed
ENSG00000187187	M0QY24	unreviewed
ENSG00000187187	M0QZB2	unreviewed
ENSG00000187187	M0R292	unreviewed
ENSG00000103241	Q12946	reviewed
ENSG00000145908	Q96RE9	reviewed
ENSG00000145908	F8WE31	unreviewed
ENSG00000112561	P19484	reviewed
ENSG00000112561	A0A1B0GXL9	unreviewed
ENSG00000112561	A0A7I2YQR9	unreviewed
ENSG00000112561	B0QYS6	unreviewed
ENSG00000112561	B0QYS7	unreviewed
ENSG00000112561	B1AKA9	unreviewed
ENSG00000112561	B1AKB1	unreviewed
ENSG00000112561	B1AKB2	unreviewed
ENSG00000112561	B1AKB4	unreviewed
ENSG00000112561	B1AKB5	unreviewed
ENSG00000112561	Q709A9	unreviewed
ENSG00000159216	Q01196	reviewed
ENSG00000159216	A0A0C4DG58	unreviewed
ENSG00000159216	A8MZI9	unreviewed
ENSG00000159216	C9JWM1	unreviewed
ENSG00000159216	H9KVB1	unreviewed
ENSG00000159216	V9GYT3	unreviewed
ENSG00000159216	V9GYT5	unreviewed
ENSG00000142025	Q8IXT2	reviewed
ENSG00000142025	B4DX56	unreviewed
ENSG00000142025	M0QZH7	unreviewed
ENSG00000142025	M0R1Z9	unreviewed
ENSG00000142025	M0R2D7	unreviewed
ENSG00000185278	Q5TC79	reviewed
ENSG00000143390	P48382	reviewed
ENSG00000143390	A0A0A0MSM9	unreviewed
ENSG00000143390	A0A0A0MSQ2	unreviewed
ENSG00000143390	A0A0A0MT34	unreviewed
ENSG00000143390	F2Z2G0	unreviewed
ENSG00000143390	F6R6G4	unreviewed
ENSG00000143390	F6S3S0	unreviewed
ENSG00000143390	F6UE82	unreviewed
ENSG00000143390	F6X9D6	unreviewed
ENSG00000143390	F8W689	unreviewed
ENSG00000143390	F8WDU3	unreviewed
ENSG00000143390	F8WFE4	unreviewed
ENSG00000143390	H0Y4B4	unreviewed
ENSG00000159387	P78412	reviewed
ENSG00000164900	Q14549	reviewed
ENSG00000283755	A0A1W2PPM1	reviewed
ENSG00000160062	Q96BR9	reviewed
ENSG00000160062	D3DPQ1	unreviewed
ENSG00000016082	P61371	reviewed
ENSG00000016082	D6RBJ1	unreviewed
ENSG00000213762	P52741	reviewed
ENSG00000213762	M0QXC7	unreviewed
ENSG00000213762	M0R246	unreviewed
ENSG00000185811	Q13422	reviewed
ENSG00000185811	A0A087WU46	unreviewed
ENSG00000185811	A0A0A0MRA0	unreviewed
ENSG00000185811	A0A2R8Y4D3	unreviewed
ENSG00000185811	A0A2R8Y4T7	unreviewed
ENSG00000185811	A0A2R8YFR0	unreviewed
ENSG00000185811	A0A8V8TMF3	unreviewed
ENSG00000185811	A0A8V8TNQ0	unreviewed
ENSG00000185811	C9JTB0	unreviewed
ENSG00000185811	Q3T907	unreviewed
ENSG00000180828	Q8NFJ8	reviewed
ENSG00000174576	Q8IUM7	reviewed
ENSG00000160961	Q96JL9	reviewed
ENSG00000160961	M0R0S8	unreviewed
ENSG00000160961	M0R113	unreviewed
ENSG00000160961	M0R1P1	unreviewed
ENSG00000124203	Q5JPB2	reviewed
ENSG00000163064	Q05925	reviewed
ENSG00000237440	O75373	reviewed
ENSG00000237440	M0QZS4	unreviewed
ENSG00000237440	M0R1D1	unreviewed
ENSG00000237440	M0R1M3	unreviewed
ENSG00000237440	M0R1M8	unreviewed
ENSG00000170684	Q8WUU4	reviewed
ENSG00000037965	P31273	reviewed
ENSG00000126561	P42229	reviewed
ENSG00000126561	A0A7I2V380	unreviewed
ENSG00000126561	A0A7I2YQF1	unreviewed
ENSG00000126561	A0A7I2YQY3	unreviewed
ENSG00000126561	K7EIF9	unreviewed
ENSG00000126561	K7EK35	unreviewed
ENSG00000155545	Q7Z3K6	reviewed
ENSG00000155545	A8MQD4	unreviewed
ENSG00000155545	C9JXP7	unreviewed
ENSG00000155545	H7C1J9	unreviewed
ENSG00000074219	Q15562	reviewed
ENSG00000074219	M0R1A5	unreviewed
ENSG00000074219	M0R290	unreviewed
ENSG00000130844	Q9NQX6	reviewed
ENSG00000130844	D6RH27	unreviewed
ENSG00000130844	E7EPG5	unreviewed
ENSG00000130844	E7EPT0	unreviewed
ENSG00000130844	E7ETJ5	unreviewed
ENSG00000130844	E7EV14	unreviewed
ENSG00000130844	E7EWU7	unreviewed
ENSG00000130844	Q71QC5	unreviewed
ENSG00000130844	Q71QC9	unreviewed
ENSG00000163792	Q7RTU1	reviewed
ENSG00000128713	P31277	reviewed
ENSG00000172845	Q02447	reviewed
ENSG00000172845	A0A494C070	unreviewed
ENSG00000172845	A0A494C0Z6	unreviewed
ENSG00000172845	A0A494C1G8	unreviewed
ENSG00000172845	H0Y6K5	unreviewed
ENSG00000172845	H0Y7L6	unreviewed
ENSG00000275410	P35680	reviewed
ENSG00000275410	A0A087WZC2	unreviewed
ENSG00000275410	A0A0C4DGS8	unreviewed
ENSG00000126778	Q15475	reviewed
ENSG00000126778	H0YK85	unreviewed
ENSG00000167562	Q9NV72	reviewed
ENSG00000167562	M0R085	unreviewed
ENSG00000167562	M0R327	unreviewed
ENSG00000010818	P31629	reviewed
ENSG00000010818	A0A994J411	unreviewed
ENSG00000010818	A0A994J481	unreviewed
ENSG00000010818	A0A994J6P4	unreviewed
ENSG00000010818	A0A994J742	unreviewed
ENSG00000149050	Q9UL59	reviewed
ENSG00000135903	P23760	reviewed
ENSG00000151379	A6NI15	reviewed
ENSG00000276234	A0A024R0Y4	unreviewed
ENSG00000276234	A0A087WTV5	unreviewed
ENSG00000276234	A0A087WU71	unreviewed
ENSG00000276234	A0A087WWR4	unreviewed
ENSG00000276234	A0A087WYK3	unreviewed
ENSG00000276234	A0A087WZS1	unreviewed
ENSG00000276234	A0A087X2C8	unreviewed
ENSG00000170577	Q9NPC8	reviewed
ENSG00000158773	P22415	reviewed
ENSG00000158773	B1AQP1	unreviewed
ENSG00000158773	E9PJ52	unreviewed
ENSG00000158773	E9PME6	unreviewed
ENSG00000158773	E9PQA2	unreviewed
ENSG00000158773	H0YD59	unreviewed
ENSG00000127081	Q5JVG2	reviewed
ENSG00000178928	A0A8V8TM49	unreviewed
ENSG00000178928	A0A8V8TMK4	unreviewed
ENSG00000178928	D2CFI5	unreviewed
ENSG00000106006	P31267	reviewed
ENSG00000124920	Q9Y2G1	reviewed
ENSG00000124920	A0A6Q8PFL7	unreviewed
ENSG00000124920	A0A6Q8PFY9	unreviewed
ENSG00000124920	A0A6Q8PHM1	unreviewed
ENSG00000172059	O14901	reviewed
ENSG00000172059	B5MCC4	unreviewed
ENSG00000172059	C9JM94	unreviewed
ENSG00000172059	E7EX78	unreviewed
ENSG00000177125	A0A0C4DFQ2	unreviewed
ENSG00000177125	A0A8Q3WKM1	unreviewed
ENSG00000100987	Q9NZR4	reviewed
ENSG00000237452	C9JSJ3	reviewed
ENSG00000197020	Q8IYN0	reviewed
ENSG00000197020	A0A0A0MTN5	unreviewed
ENSG00000197020	M0R071	unreviewed
ENSG00000197020	M0R0Q1	unreviewed
ENSG00000168826	Q6ZSB9	reviewed
ENSG00000168826	D6RB16	unreviewed
ENSG00000168826	D6RC96	unreviewed
ENSG00000168826	D6RJ00	unreviewed
ENSG00000168826	H0Y8P2	unreviewed
ENSG00000168826	H0YAD4	unreviewed
ENSG00000137834	O43541	reviewed
ENSG00000137834	H0YK80	unreviewed
ENSG00000137834	H0YM33	unreviewed
ENSG00000173976	Q96IS3	reviewed
ENSG00000169594	Q01954	reviewed
ENSG00000169594	F5GY04	unreviewed
ENSG00000129071	O95243	reviewed
ENSG00000129071	D6RBI7	unreviewed
ENSG00000188290	Q9HCC6	reviewed
ENSG00000188290	D6REB3	unreviewed
ENSG00000188290	E9PB28	unreviewed
ENSG00000167384	Q9UJW8	reviewed
ENSG00000167384	G5E9B8	unreviewed
ENSG00000167384	K7EMI5	unreviewed
ENSG00000167384	K7EQP0	unreviewed
ENSG00000167384	K7ES30	unreviewed
ENSG00000009307	O75534	reviewed
ENSG00000009307	A0A1Y8EMC9	unreviewed
ENSG00000009307	A0A8I5KNL1	unreviewed
ENSG00000009307	A0A8I5KPC0	unreviewed
ENSG00000009307	A0A8I5KPJ6	unreviewed
ENSG00000009307	A0A8I5KPQ8	unreviewed
ENSG00000009307	A0A8I5KS07	unreviewed
ENSG00000009307	A0A8I5KTQ3	unreviewed
ENSG00000009307	A0A8I5KV85	unreviewed
ENSG00000009307	A0A8I5KW29	unreviewed
ENSG00000009307	A0A8I5KW72	unreviewed
ENSG00000009307	A0A8I5KWW0	unreviewed
ENSG00000009307	A0A8I5KXH5	unreviewed
ENSG00000009307	A0A8I5KXL1	unreviewed
ENSG00000009307	A0A8I5KYL4	unreviewed
ENSG00000009307	A0A8I5KYL8	unreviewed
ENSG00000009307	A0A8I5KYY8	unreviewed
ENSG00000009307	A0A8I5QJA6	unreviewed
ENSG00000009307	A0A8I5QKX0	unreviewed
ENSG00000009307	E9PJK7	unreviewed
ENSG00000009307	E9PKN4	unreviewed
ENSG00000009307	E9PLD4	unreviewed
ENSG00000009307	E9PLT0	unreviewed
ENSG00000009307	E9PNG3	unreviewed
ENSG00000105880	P56178	reviewed
ENSG00000188629	Q13360	reviewed
ENSG00000188629	K7EK36	unreviewed
ENSG00000188629	K7EQU1	unreviewed
ENSG00000147862	O00712	reviewed
ENSG00000147862	A0A0A0MRX8	unreviewed
ENSG00000147862	A0A1B0GTC1	unreviewed
ENSG00000147862	A0A1B0GU97	unreviewed
ENSG00000147862	A0A1B0GVN4	unreviewed
ENSG00000147862	A0A1B0GW37	unreviewed
ENSG00000147862	A0A1B0GWB8	unreviewed
ENSG00000147862	A0A1B0GWI9	unreviewed
ENSG00000147862	A0A1B0GWJ4	unreviewed
ENSG00000147862	A0A2R8Y7V8	unreviewed
ENSG00000147862	Q5VW26	unreviewed
ENSG00000147862	Q5VW27	unreviewed
ENSG00000147862	Q5VW30	unreviewed
ENSG00000147862	Q5VW31	unreviewed
ENSG00000147862	Q5W0Y9	unreviewed
ENSG00000147862	U3KPY9	unreviewed
ENSG00000147862	U3KQE8	unreviewed
ENSG00000008197	Q7Z6R9	reviewed
ENSG00000198185	Q9HCZ1	reviewed
ENSG00000198185	A0A087X1P4	unreviewed
ENSG00000198185	A0A0B4J1Y0	unreviewed
ENSG00000198185	M0R3E1	unreviewed
ENSG00000198185	Q8N3P8	unreviewed
ENSG00000175745	P10589	reviewed
ENSG00000175745	A0A8V8TPV3	unreviewed
ENSG00000175745	A0A8V8TQQ6	unreviewed
ENSG00000175745	F1DAL7	unreviewed
ENSG00000175745	F1DAL9	unreviewed
ENSG00000100219	P17861	reviewed
ENSG00000100219	B1AHH1	unreviewed
ENSG00000100219	B1AHH2	unreviewed
ENSG00000221923	Q6PDB4	reviewed
ENSG00000221923	F5H026	unreviewed
ENSG00000221923	M0R0M5	unreviewed
ENSG00000185155	Q9H2W2	reviewed
ENSG00000143006	Q96MA1	reviewed
ENSG00000106511	P50222	reviewed
ENSG00000111145	P41970	reviewed
ENSG00000111145	F8VUJ0	unreviewed
ENSG00000111145	F8VZQ0	unreviewed
ENSG00000111145	G3V1Z7	unreviewed
ENSG00000111145	H0YIH6	unreviewed
ENSG00000176842	P78411	reviewed
ENSG00000176842	H0YML8	unreviewed
ENSG00000171466	Q6V9R5	reviewed
ENSG00000171466	A0A0G2JLJ0	unreviewed
ENSG00000171466	K7EIE6	unreviewed
ENSG00000171466	K7ELE4	unreviewed
ENSG00000171466	K7EN01	unreviewed
ENSG00000171466	K7ENE4	unreviewed
ENSG00000171466	K7EQZ2	unreviewed
ENSG00000138083	O95343	reviewed
ENSG00000162772	P18847	reviewed
ENSG00000162772	A0A0A0MRJ2	unreviewed
ENSG00000162772	Q5VTZ4	unreviewed
ENSG00000158691	O43309	reviewed
ENSG00000158691	A0A804HJ42	unreviewed
ENSG00000181896	Q8IZC7	reviewed
ENSG00000181896	K7EN16	unreviewed
ENSG00000181896	K7ENV8	unreviewed
ENSG00000181896	Q504T0	unreviewed
ENSG00000269343	E7ETH6	reviewed
ENSG00000269343	A0A494C1I7	unreviewed
ENSG00000269343	M0QY62	unreviewed
ENSG00000269343	M0R1N2	unreviewed
ENSG00000165259	Q7Z353	reviewed
ENSG00000165259	E2QRN0	unreviewed
ENSG00000196437	Q5MCW4	reviewed
ENSG00000196437	K7EJ12	unreviewed
ENSG00000196437	K7EKE0	unreviewed
ENSG00000196437	K7ELU1	unreviewed
ENSG00000196437	K7ENQ2	unreviewed
ENSG00000166949	P84022	reviewed
ENSG00000166949	A0AAQ5BHE0	unreviewed
ENSG00000166949	A0AAQ5BHF1	unreviewed
ENSG00000166949	A0AAQ5BHI7	unreviewed
ENSG00000166949	A0AAQ5BHJ5	unreviewed
ENSG00000166949	A0AAQ5BHK2	unreviewed
ENSG00000166949	H0YKE2	unreviewed
ENSG00000166949	H0YL71	unreviewed
ENSG00000166949	H0YMP2	unreviewed
ENSG00000166949	H0YMY0	unreviewed
ENSG00000166949	H0YNV1	unreviewed
ENSG00000166949	H3BP09	unreviewed
ENSG00000166949	H3BQ00	unreviewed
ENSG00000166949	H3BVD1	unreviewed
ENSG00000175387	Q15796	reviewed
ENSG00000175387	B7Z5N5	unreviewed
ENSG00000175387	K7EJX0	unreviewed
ENSG00000175387	K7EL92	unreviewed
ENSG00000175387	K7ERC7	unreviewed
ENSG00000175387	K7ESI8	unreviewed
ENSG00000185869	Q3KNS6	reviewed
ENSG00000171532	Q15784	reviewed
ENSG00000184939	Q8TF47	reviewed
ENSG00000184939	H3BMI1	unreviewed
ENSG00000184939	H3BVC6	unreviewed
ENSG00000184939	I3L0T2	unreviewed
ENSG00000184939	I3L0X7	unreviewed
ENSG00000184939	I3L1L4	unreviewed
ENSG00000184939	I3L2Q3	unreviewed
ENSG00000184939	I3L3M0	unreviewed
ENSG00000184939	J3QKQ8	unreviewed
ENSG00000073861	Q9UL17	reviewed
ENSG00000180532	Q8NAM6	reviewed
ENSG00000214652	A8MUV8	reviewed
ENSG00000064961	Q9P0W2	reviewed
ENSG00000064961	B5MDG7	unreviewed
ENSG00000064961	C9J8X5	unreviewed
ENSG00000064961	C9JQA7	unreviewed
ENSG00000064961	C9K049	unreviewed
ENSG00000064961	F8WES5	unreviewed
ENSG00000064961	K7EJR8	unreviewed
ENSG00000020256	Q9NTW7	reviewed
ENSG00000020256	A2A2N5	unreviewed
ENSG00000020256	A2A2N6	unreviewed
ENSG00000020256	H0Y669	unreviewed
ENSG00000154655	Q8NA19	reviewed
ENSG00000154655	F8W9S8	unreviewed
ENSG00000154655	J3KRN7	unreviewed
ENSG00000154655	J3KS41	unreviewed
ENSG00000154655	J3QLK8	unreviewed
ENSG00000095574	Q9H5V7	reviewed
ENSG00000178403	Q9H2A3	reviewed
ENSG00000171295	Q8IYI8	reviewed
ENSG00000171295	C9J3D9	unreviewed
ENSG00000171295	C9JG89	unreviewed
ENSG00000171295	C9JV94	unreviewed
ENSG00000171295	K7EJ55	unreviewed
ENSG00000134138	O14770	reviewed
ENSG00000134138	A0A8V8TPB7	unreviewed
ENSG00000134138	A0A8V8TPM6	unreviewed
ENSG00000134138	A0A8V8TQU6	unreviewed
ENSG00000134138	A0A9H3ZWV7	unreviewed
ENSG00000134138	H0YKE5	unreviewed
ENSG00000134138	H0YKN2	unreviewed
ENSG00000134138	H0YM65	unreviewed
ENSG00000134138	U3KQ95	unreviewed
ENSG00000134138	U3KQI2	unreviewed
ENSG00000196275	Q86UP8	reviewed
ENSG00000196275	A0A0D9SF80	unreviewed
ENSG00000196275	A0A494C0I1	unreviewed
ENSG00000150347	Q14865	reviewed
ENSG00000150347	A0A2R8Y5F2	unreviewed
ENSG00000150347	A0A7P0TAD2	unreviewed
ENSG00000124496	Q96PN7	reviewed
ENSG00000124496	A0A8Q3SI57	unreviewed
ENSG00000124496	A0A8Q3WKV2	unreviewed
ENSG00000124496	Q05GC8	unreviewed
ENSG00000161277	Q8NA92	reviewed
ENSG00000161277	E5RHW1	unreviewed
ENSG00000161277	U3KQ16	unreviewed
ENSG00000176222	Q494X3	reviewed
ENSG00000085274	Q9NPC7	reviewed
ENSG00000085274	R4GMT1	unreviewed
ENSG00000249471	Q6AW86	reviewed
ENSG00000249471	M0R090	unreviewed
ENSG00000249471	M0R0B1	unreviewed
ENSG00000249471	M0R1X9	unreviewed
ENSG00000249471	M0R3B5	unreviewed
ENSG00000267281	K7ELQ4	unreviewed
ENSG00000205922	O60422	reviewed
ENSG00000124440	Q9Y2N7	reviewed
ENSG00000124440	E9PJR0	unreviewed
ENSG00000124440	E9PLC8	unreviewed
ENSG00000124440	E9PNQ7	unreviewed
ENSG00000124440	H0YDZ5	unreviewed
ENSG00000124440	H0YE02	unreviewed
ENSG00000124440	M0R104	unreviewed
ENSG00000091831	P03372	reviewed
ENSG00000091831	B0QYW7	unreviewed
ENSG00000091831	H0Y4W6	unreviewed
ENSG00000091831	Q5T5H8	unreviewed
ENSG00000091831	Q9H2M1	unreviewed
ENSG00000091831	Q9H2M2	unreviewed
ENSG00000091831	Q9UE35	unreviewed
ENSG00000258064	F8VRH5	unreviewed
ENSG00000196653	Q8TBZ5	reviewed
ENSG00000196653	C9JLT3	unreviewed
ENSG00000189042	Q8N184	reviewed
ENSG00000189042	F8WEL6	unreviewed
ENSG00000189042	K7EMD5	unreviewed
ENSG00000189042	K7ESK1	unreviewed
ENSG00000128710	P28358	reviewed
ENSG00000121903	P17040	reviewed
ENSG00000151650	O95231	reviewed
ENSG00000128610	A0PJY2	reviewed
ENSG00000128610	C9J0C5	unreviewed
ENSG00000273049	V9GYH0	unreviewed
ENSG00000167394	Q96K58	reviewed
ENSG00000167394	C9J092	unreviewed
ENSG00000167394	C9JCJ0	unreviewed
ENSG00000167394	C9JG35	unreviewed
ENSG00000160229	Q6ZN08	reviewed
ENSG00000160229	I3L137	unreviewed
ENSG00000160229	M0QY27	unreviewed
ENSG00000185650	Q07352	reviewed
ENSG00000185650	G3V2D5	unreviewed
ENSG00000185650	G3V2P5	unreviewed
ENSG00000185650	G3V515	unreviewed
ENSG00000172466	P17028	reviewed
ENSG00000172466	K7EPL1	unreviewed
ENSG00000172466	K7EPZ8	unreviewed
ENSG00000172466	K7EQP8	unreviewed
ENSG00000170949	Q9HCG1	reviewed
ENSG00000170949	M0QXU9	unreviewed
ENSG00000170949	M0QZ49	unreviewed
ENSG00000170949	M0QZI7	unreviewed
ENSG00000221994	Q2M218	reviewed
ENSG00000221994	A0A087WXA8	unreviewed
ENSG00000221994	A0A0D9SER6	unreviewed
ENSG00000221994	A0A6E1WMD9	unreviewed
ENSG00000221994	B2ZWG8	unreviewed
ENSG00000221994	B2ZWG9	unreviewed
ENSG00000221994	F8WCH7	unreviewed
ENSG00000105722	P50548	reviewed
ENSG00000105722	A0AAQ5BII5	unreviewed
ENSG00000105722	M0QX79	unreviewed
ENSG00000105722	M0QXN0	unreviewed
ENSG00000010244	O43670	reviewed
ENSG00000010244	H0Y3M2	unreviewed
ENSG00000010244	J3KRB6	unreviewed
ENSG00000010244	J3KRW6	unreviewed
ENSG00000010244	J3KS31	unreviewed
